fix,contains_bug,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp
FALSE,TRUE,1,2,2,0.811278124,4,4,1282.5,127,69.79993634,170,122.5,-3.62416338,113
FALSE,TRUE,1,5,11,2.329200999,76,72,747.6363636,76,4.078025042,800,282,1.125659915,275
TRUE,FALSE,1,2,2,0.970950594,17,8,716,297,159.1054051,90,973.5,1.004713856,947
FALSE,TRUE,1,2,2,0.954434003,13,3,932.5,259,24.01039352,170,1721.5,1.084910587,1624
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,6,2.404522172,31,93,2003.5,305,-103.4890548,1289,2400.5,0.996191791,2301
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,3,0.699020587,113,1,8.333333333,85,29.91353781,14,501,1.021199774,384
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,11,5,-169,10,1.606724537,38,83,1.622384221,14
TRUE,TRUE,1,4,8,2.839878548,107,35,266.75,230,-23.17667824,105,5.5,0.982118194,9
FALSE,TRUE,1,2,2,0.578794625,29,0,0,1,0,0,0.5,0,1
FALSE,FALSE,1,2,2,0.634309555,25,0,1400.5,336,-194.5390683,226,1055.5,0.996392913,1010
FALSE,TRUE,1,2,2,0.918295834,2,1,280.5,41,1.348414352,90,96.5,1.38718065,72
FALSE,FALSE,2,4,5,1.153565822,0,53,3526.4,324,50.11057176,1605,37,-2.030508667,38
FALSE,FALSE,2,2,3,1.075091422,13,26,129.3333333,100,10.65407022,59,155,1.029323665,4
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,6,1.715875496,436,0,148,97,7.142098765,184,2601.5,0.896688338,2176
FALSE,TRUE,1,2,2,0.836640742,4,11,1272,54,0.009670139,374,597.5,55.88504083,417
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,5,1.911290565,106,2,754.8,113,20.49451852,263,9,1.057848084,10
FALSE,FALSE,1,2,3,0.653352308,35,6,2033.333333,224,-39.29886574,704,169,0.985542357,160
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,1.312430802,18,1,315.3333333,60,4.623136574,95,217,1.11099115,186
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,10,3.235840178,37,35,499.4,304,39.51504977,63,23.5,1.011898375,28
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,6,1,100,67,3.1075,6,2276,1.321802092,1901
FALSE,FALSE,1,1,2,1,75,75,37.5,48,5.971481481,1,2702.5,1.083731316,437
TRUE,FALSE,1,1,2,0.918295834,3,3,124.5,272,109.3708044,8,0.5,0.502285802,1
FALSE,TRUE,1,1,2,0.918295834,11,13,262,77,1.690133102,20,88.5,3.690439856,76
FALSE,FALSE,1,1,1,0,3,5,538,35,0.024965278,60,43,41.05563282,38
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.863120569,5,2,327.5,18,0.494039352,51,6.5,2.012231153,7
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,2,3,6,1.700423351,85,51,236.6666667,21,0.093470293,74,1411.5,5.352830372,1224
FALSE,FALSE,1,3,3,1.5,4,4,2925,285,5.229934414,636,1,0.71133132,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.41381685,22,2,80.5,106,25.98081597,27,248.5,1.044111823,241
TRUE,FALSE,1,1,1,0,1,5,2384,166,23.78305556,382,402,1.042046742,390
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,1,8,0,1041,343,7.589542824,94,1.5,1.087927427,1
FALSE,FALSE,1,2,2,0.954434003,62,2,216,94,-79.79052083,8,0.5,0.496866796,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,1,158,56,0.021435185,18,64,47.65226782,64
TRUE,FALSE,1,1,1,0,0,2,3096,97,13.24996528,201,492,1.075471896,471
FALSE,TRUE,1,2,2,0.958348517,92,0,3583.5,214,-3.559537037,21,46.5,0.789298442,35
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,3,7,1.922888037,55,50,2817.857143,350,24.72836144,1465,7561,1.037978109,7404
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.619382195,19,7,2267.5,218,19.66381366,599,39.5,1.025112901,35
TRUE,FALSE,1,2,2,0.992774454,15,5,539.5,350,-30.48,115,10.5,0.996890014,11
FALSE,FALSE,1,1,1,0,1,1,211,300,-5.617094907,156,151,0.821972031,4
TRUE,TRUE,1,2,2,0.529360865,49,1,87.5,218,45.29962384,23,111.5,0.50551881,103
FALSE,TRUE,1,1,1,0,126,132,658,286,19.97982639,8,857,1.050050485,832
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,1.357130501,28,0,129.6666667,337,154.1444174,25,186,1.228699446,177
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,1.148834854,13,8,1296.666667,230,8.30185571,157,1169,1.038416002,1094
FALSE,FALSE,1,1,1,0,4,6,-538,17,0.245381944,162,1135,5.075279468,979
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.918295834,4,5,2245.5,328,-34.98818287,1215,601.5,0.997051004,525
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,4,1.941664136,70,36,5231.5,297,-43.00773438,854,816.5,0.987739909,785
FALSE,TRUE,1,3,5,1.438467833,126,126,263.6,12,0.611344907,63,581,1.640805415,467
FALSE,TRUE,1,1,1,0,2,1,121,77,6.028194444,18,609,1.165887151,565
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.706274089,23,3,9216.5,286,0,756,482.5,0,451
FALSE,TRUE,1,2,2,0.988110837,39,0,3314.5,240,-19.60192708,1284,228.5,0.967332527,216
FALSE,FALSE,1,1,1,0,24,35,139,324,-6.410208333,5,194,0.84399883,191
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.926028675,40,86,101.5,16,0.634768519,2,56.5,2.181533076,44
TRUE,FALSE,2,6,9,2.724696808,124,60,0,1,0,0,4,0,7
FALSE,TRUE,1,3,4,1.137499577,95,93,659.5,287,13.76503183,45,1.5,0.685908268,3
FALSE,FALSE,1,2,2,0.716258391,11,60,179.5,230,-9.520949074,54,1383.5,0.921226341,1259
TRUE,TRUE,1,1,1,0,1,0,583,131,16.94108796,43,428,1.059028086,203
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,4,4,1.973531167,226,0,191,373,27.65002025,37,189.5,0.800484694,190
FALSE,TRUE,1,6,8,2.077601562,96,68,305,358,64.8383941,199,20.5,1.00999441,23
TRUE,TRUE,2,12,25,4.592759956,28,26,246.16,256,82.18871852,531,1580,1.003516208,1281
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.118378515,42,30,909,229,34.27717207,155,164,1.010042846,159
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.483355755,9,3,1224.666667,223,8.992777778,991,16,1.067955767,17
TRUE,TRUE,1,1,1,0,3,3,413,42,0.037893519,86,111,27.38973732,85
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,14,33,4.671498878,86,86,1541.060606,230,-5.845016134,1617,630,0.987422803,594
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,4,0.776006241,107,101,122.5,76,3.244502315,32,296.5,0.269263355,292
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,6,7,2.713060373,40,0,1412.428571,281,3.50354332,1154,13,0.903746536,16
TRUE,FALSE,1,1,1,0,1,1,2734,157,1.154398148,693,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,44,297,0.898402778,99,865,2.113086496,48
TRUE,FALSE,1,1,1,0,2,2,354,9,0.011458333,24,38,88.27272727,35
FALSE,TRUE,1,2,2,0.975313058,96,7,5000,305,-1.034814815,1667,38.5,0.275232641,37
FALSE,TRUE,1,2,3,1.399355668,23,3,552.3333333,158,14.90657793,50,10,1.037294125,11
TRUE,FALSE,1,2,3,1.176219885,207,189,234.3333333,164,4.243371914,31,48,1.433847173,48
FALSE,FALSE,1,1,1,0,2,2,6110,284,2.580405093,1511,571,1.387536051,486
FALSE,TRUE,1,3,7,1.566029759,803,34,63.57142857,359,-22.65996032,62,531,0.709591427,30
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,101,0,235,2,0.857592593,2,2,2.166054848,2
FALSE,FALSE,1,1,2,0.811278124,4,4,47.5,366,6.022019676,294,1750.5,1.107077334,164
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.573139398,75,6,74.5,254,11.04597801,10,19.5,1.044184805,19
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.66319684,42,16,10305,317,-42.48584491,1062,729.5,0.982347062,689
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,2,1,2,6,516.5,264,105.0742419,18,542.5,1.007833172,462
FALSE,FALSE,1,2,4,1.236232395,60,53,2158.25,226,4.719476273,1126,176.5,1.090342447,168
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,53,315,1.241643519,134,1095,1.805384142,87
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,10,31,3.631613782,2315,0,0,1,0,0,2314,0,31
TRUE,FALSE,1,1,1,0,1,1,811,88,2.924293981,128,769,1.341962883,712
FALSE,FALSE,1,1,1,0,6,0,270,327,15.39533565,9,101,1.064954738,14
FALSE,TRUE,1,3,3,1.415341398,17,15,869.6666667,150,4.02785108,251,890,2.322730975,842
FALSE,FALSE,1,1,1,0,1,0,3767,76,0.828472222,459,24,2.207041073,22
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,11,13,3.08916059,79,70,3046.461538,238,-7.996798433,3676,1465,0.97514986,1346
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,10,10,445,100,57.00037037,21,105,1.017543746,54
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,3,2,639,3,2.31481E-05,37,37,43201,30
FALSE,FALSE,1,1,1,0,6,0,66,323,11.52361111,2,671,1.086778354,561
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,1449,233,94.78605324,402,27,1.010550075,27
FALSE,FALSE,1,3,10,2.109655272,1559,2412,332.1,243,87.14464005,122,1113.5,1.015648009,1030
FALSE,TRUE,2,5,6,2.039864046,168,3,3164.833333,380,-6.58283179,2135,18.5,0.631502244,15
TRUE,FALSE,1,1,1,0,1,1,289,304,27.43920139,6,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,2,2,3,1.036186418,9,26,209,304,13.28648534,89,3550,1.063746409,35
FALSE,FALSE,1,1,2,0.035925581,264,0,116.5,328,14.03704282,62,92.5,1.035620038,10
TRUE,FALSE,1,1,1,0,18,0,0,1,0,0,924,0,47
TRUE,TRUE,1,5,11,3.26633264,18,18,792.9090909,138,26.80857218,2080,552,1.010375824,473
FALSE,TRUE,2,5,5,1.316932955,270,24,1946.4,127,-11.10808565,1501,17,0.951082578,13
TRUE,TRUE,1,2,2,1,2,2,182,218,166.3549653,18,860.5,1.004508432,813
TRUE,TRUE,1,2,2,0.724796476,20,119,381.5,103,23.20709491,28,351.5,1.032317703,291
FALSE,TRUE,1,2,2,0.994693795,33,2,6993.5,221,-26.67879051,1540,1.5,0.970178356,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,2,2,2,0.194391858,1,99,95,112,118.2593634,71,228.5,1.554395354,3
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.918295834,3,3,476,66,2.457494213,314,380.5,14.00110259,375
FALSE,FALSE,1,1,1,0,0,27,27,366,78.86842593,1,143,1.012679345,130
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,4,1.840464112,55,27,408.75,60,4.886160301,272,348.5,1.267781035,332
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,1,47,47,23.5,63,2.660266204,1,134.5,1.187951115,133
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,8,5,1032,76,0.004872685,50,509,206.2256532,487
FALSE,TRUE,1,2,2,0.995148096,20,41,132.5,77,0.000792824,3,14.5,664.7155639,13
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.660107099,74,2,3461.5,186,2.662615741,246,2.5,1.281677896,3
FALSE,TRUE,2,2,3,1.52571537,55,31,371,34,6.030883488,65,31,1.545953991,4
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,23,0,1153,324,0.224085648,11,673,5.462579412,563
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.391243564,26,0,789,222,27.08547454,34,800.5,1.026826874,799
TRUE,FALSE,1,1,1,0,2,8,712,29,0.004548611,68,3,220.8473282,3
FALSE,FALSE,1,2,2,0.439496987,23,10,10283,312,1.853368056,1028,928.5,1.404668678,889
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,5,1,1764,54,0.106122685,261,235,10.42305595,216
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,2,0,82,324,6.256273148,5,7231,1.159839568,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.99107606,1,8,352,247,2.077256944,60,1578.5,1.361053071,1453
FALSE,FALSE,1,1,1,0,2,1,805,21,0.313923611,43,2071,4.185488331,220
FALSE,TRUE,1,2,2,0.823811633,30,1,265.5,38,4.397546296,24,127.5,1.261271447,106
FALSE,FALSE,1,1,1,0,10,0,1067,48,0.005717593,137,1958,175.8987854,137
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,70,94,11907,376,0.039212963,247,130,26.50177096,121
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,11,21,3.611837565,4597,4226,2306.571429,175,1.999988426,695,795,1.086794757,767
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,90,6,187,114,10.53704861,14,586,1.094903235,9
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,4,2,106,157,5.2709375,25,879,1.189719571,809
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,3,0.965527262,18,13,876,223,13.34362654,228,212,1.04362521,153
TRUE,FALSE,1,1,1,0,0,2,793,63,0.003298611,125,105,304.1578947,104
FALSE,FALSE,1,1,1,0,3,3,981,283,18.35357639,103,77,1.054485294,63
FALSE,FALSE,2,4,4,1.647351814,9,16,835.5,393,39.62761863,712,30.5,1.008256727,1
FALSE,FALSE,1,1,1,0,1,0,40,2,0.056585648,17,65,18.67232563,16
FALSE,FALSE,1,1,1,0,2,2,70,329,17.73962963,10,46,1.056370963,30
TRUE,FALSE,1,1,1,0,1,1,24,138,15.90733796,91,3335,1.06286407,30
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,1,167,67,4.83318287,25,217,1.206902993,212
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,7,2.529505226,85,35,425.7142857,292,71.58677579,78,47,1.018373221,50
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,0.985228136,4,3,49.5,16,2.530931713,4,59.5,1.198089111,48
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.426228657,44,2,4252.5,151,1.045023148,951,121.5,1.717687452,85
FALSE,FALSE,1,1,1,0,1,1,56,239,28.25413194,79,4,1.035393053,2
FALSE,TRUE,1,1,1,0,4,1,916,43,3.952094907,22,6,1.253030361,6
FALSE,FALSE,1,2,5,2.203843978,58,7,720,313,33.40901389,188,731,1.008614687,687
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,2,4,4,1.092184942,39,1,1068.25,300,26.64287616,249,1544.5,1.148802688,994
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,1765,311,141.5880903,301,1,1.007062741,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,33,39,296,359,19.13273148,6,14,1.052266452,2
TRUE,TRUE,1,1,1,0,5,2,198,162,48.71040509,95,183,1.020529495,3
FALSE,FALSE,1,1,1,0,1,0,127,157,16.74827546,73,7,1.05970764,0
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,86,0,0,1,0,0,461,0,347
FALSE,FALSE,1,2,12,3.417564687,1251,0,6.583333333,27,23.66171779,25,5.5,0.083626822,11
FALSE,FALSE,1,1,3,0.712016148,51,0,8.666666667,84,0.99193287,12,99,0.890696164,68
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.918295834,3,6,1251.5,56,0.065289352,295,224.5,18.88703217,216
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,1,2,2,125.5,315,222.6481192,5,243.5,1.003737716,4
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.893571102,27,2,427.5,103,19.57738426,79,335.5,1.021773845,276
TRUE,FALSE,1,1,2,0.997502546,12,5,9311,373,36.12969907,416,2.5,1.014242372,3
FALSE,TRUE,1,1,1,0,3,0,296,18,1.190902778,40,271,1.839699108,158
FALSE,FALSE,1,2,2,0.715037565,23,94,-10.5,26,16.83959491,36,0.5,0.514845963,1
TRUE,FALSE,1,2,2,0.950956048,27,0,249,254,12.53780093,53,19.5,1.059819103,16
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,471,76,0.976134259,90,2410,2.02444924,2002
TRUE,TRUE,1,1,1,0,9,4,85,128,0.042974537,5,656,24.26959332,606
TRUE,TRUE,1,1,1,0,2,3,355,56,0.004085648,1,354,245.7592068,333
FALSE,FALSE,4,18,39,4.32113512,1253,52,0,1,0,0,19,0,26
TRUE,FALSE,1,2,2,0.918295834,3,3,1894.5,230,36.66930556,75,281.5,1.01525206,271
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.28428397,41,20,2851,378,95.18390046,854,3143,1.03943689,3027
FALSE,TRUE,1,3,3,1.560852613,81,60,194.6666667,259,-33.55368827,38,20,0.988531342,21
TRUE,TRUE,1,1,1,0,3,3,931,184,0.050752315,47,696,20.70353478,594
TRUE,TRUE,1,2,5,1.595890403,28,32,1171.6,112,8.531375,901,458,1.117999315,433
FALSE,TRUE,1,5,7,2.216885246,110,18,1298.714286,199,26.91224372,1432,59,0.999600831,59
FALSE,FALSE,1,1,1,0,1,1,208,304,38.96972222,160,242,1.025660948,27
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,47,12,337,89,52.56731481,51,300,1.019023228,280
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,13,8,140,224,20.38050926,40,228,1.049066487,193
TRUE,FALSE,1,1,1,0,1,1,286,8,0.000486111,5,61,2058.142857,54
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,4,6,3100,259,21.2566088,204,939,1.047044193,888
FALSE,FALSE,1,6,11,2.505962131,4,57,2674.909091,395,103.1097727,746,568,1.01008013,571
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,4,23,3.150056764,2731,0,0.47826087,121,-1.66056562,17,14,0.973817198,23
FALSE,TRUE,1,1,2,0.934068055,80,0,2084.5,373,-7.876579861,67,8199.5,0.919997302,318
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.755375413,41,5,0.5,113,-59.64162616,5,0.5,0.495808297,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,3,3,75,97,55.77652778,7,153,1.017928689,7
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
